"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PF3D7_0513000" 10.3633504127717 -3.13693107836072 0.876404741414055 -2.43829246623294 0.0147568294063904 0.0222747466220214
"PF3D7_0204800" 6.83584215419096 -3.13658931766447 0.977110191976033 -2.18664111295738 0.0287687335576028 0.0414855530546581
"PF3D7_1240300" 6.64065776489429 -3.130496609762 0.714697872731899 -2.98097516593729 0.00287332092762694 0.004768235900684
"PF3D7_1211700" 14.5098599745796 -3.1298882557281 0.926962839499255 -2.29770619162971 0.0215785169270712 0.0317531058400703
"PF3D7_1476200" 626.939320227639 -3.12672332417787 0.860847783068936 -2.47049869443361 0.0134924811449943 0.0204930766889208
"PF3D7_1102300" 8.40150533964185 -3.12480496258625 0.985889829658992 -2.15521541927377 0.0311449808547453 0.0445900263883882
"PF3D7_1123800" 12.0612851765686 -3.12467126344492 0.901207375999396 -2.35758308246064 0.0183943386495181 0.0273239313295109
"PF3D7_0315200" 6.82492695813341 -3.12377669394538 1.00626590456241 -2.11055217544008 0.034810822032862 0.0494524687323066
"PF3D7_1214300" 13.9139748458519 -3.12312412621208 0.753619446868832 -2.81723638506586 0.00484388603710228 0.00778247478555291
"PF3D7_1326700" 20.5707569506719 -3.12111748743042 0.779216568402144 -2.72211548553179 0.00648654702576707 0.010263938014466
"PF3D7_0412100" 5.48291770078382 -3.12022348272009 0.920372362559869 -2.30365835499778 0.0212418293103467 0.0312681436479156
"PF3D7_1310900" 14.3822757621972 -3.11911749643481 0.776301731200899 -2.72976010649448 0.00633804280067092 0.0100361867788482
"PF3D7_1139800" 37.37469098403 -3.1191016459274 0.756234773196591 -2.80217429961597 0.00507594412745029 0.00812558172206862
"PF3D7_1013500" 59.8550018293677 -3.11795432184383 0.71446354922484 -2.96439800762643 0.00303275757163266 0.00501009725246013
"PF3D7_1433300" 21.0221419499532 -3.11619130989927 0.847154197527134 -2.49800014693487 0.0124896142052722 0.0190555580178423
"PF3D7_0630700" 17.64738393219 -3.11257301157738 0.832280592478485 -2.53829421311659 0.011139429338147 0.0170607723138484
"PF3D7_0906800" 10.5255529887594 -3.11068074094135 0.805574702168666 -2.62009312762584 0.00879057576297231 0.0136345525168532
"PF3D7_0802200" 20.937177193565 -3.11033909053057 0.837471991527775 -2.51989214192196 0.0117390799294787 0.0179416289489526
"PF3D7_0313300" 5.65090784164594 -3.11012396141201 0.935520824539574 -2.25556065248523 0.0240981597727011 0.0351480204598984
"PF3D7_0931400" 23.3296696761556 -3.10835039883816 0.760369217447719 -2.77279820179349 0.00555765730848684 0.00884832242261266
"PF3D7_1355100" 17.7119494198461 -3.09981102949187 0.818616725094898 -2.56507223114511 0.010315432850295 0.015859616822705
"PF3D7_1209100" 8.2002368173454 -3.09519067469378 0.866780393515299 -2.41721050726189 0.0156399692502052 0.0235176631880787
"PF3D7_1433100" 32.4005354807682 -3.09404937758325 0.754508001022405 -2.77538392534696 0.00551365770815368 0.00878145484095132
"PF3D7_0916400" 24.5401771789462 -3.09304715091071 0.742570605483652 -2.81865069187255 0.00482259681087951 0.00775110636770569
"PF3D7_1428100" 29.6378332620508 -3.09170081387962 0.77101774689141 -2.71290877844634 0.00666954638145548 0.0105231685810173
"PF3D7_0518600" 6.06540044378138 -3.08866642298972 0.944100010369129 -2.21233598141057 0.0269434587015054 0.0390071635866503
"PF3D7_0723000" 5.675620807714 -3.08347851349263 0.967214373749142 -2.15410209984432 0.0312321659124042 0.0447002739639397
"PF3D7_1405200" 7.22971146417435 -3.081412029368 0.891997340454368 -2.33342851482916 0.0196256661343036 0.0290253620733335
"PF3D7_0913700" 27.7745607787464 -3.08116564597395 0.86729114581193 -2.39961592600559 0.0164122820929656 0.0245708594170514
"PF3D7_1111300" 9.92769894246544 -3.08066165144096 0.803625043702374 -2.58909508575686 0.0096228518976126 0.014852000942853
"PF3D7_0522400" 27.712006033593 -3.07961168650546 0.876779382064733 -2.37187567254167 0.0176980448320815 0.0263788577249388
"PF3D7_1366200" 4.98980910639436 -3.07758045216626 0.895619848696783 -2.31971238153035 0.0203564415954637 0.0300353276363175
"PF3D7_0721100" 43.2520837200906 -3.07733393004477 0.874109426469345 -2.3765147327554 0.0174770634487597 0.0260671826098858
"PF3D7_0405700" 69.5781926476566 -3.07674695446073 0.861537415411291 -2.41051278483281 0.0159301129908774 0.0238897288739559
"PF3D7_0716500" 6.4704763212203 -3.06713859896351 0.867934752003376 -2.38167511347151 0.0172340946270554 0.0257310130933017
"PF3D7_0106000" 4.82832409081143 -3.06462928918474 0.93267384203706 -2.21366698209887 0.0268516958551926 0.0388907780509623
"PF3D7_0723800" 22.817411459438 -3.06415171839041 0.787626655395739 -2.62072354236575 0.00877433837076349 0.0136238047333884
"PF3D7_0319900" 18.1501483036655 -3.06095005180204 0.762222995044482 -2.70386758888292 0.00685375943401019 0.0107944252778833
"PF3D7_1309400" 100.029664335353 -3.05991286350568 0.791844684942714 -2.60141022939961 0.00928413600327573 0.0143696303103221
"PF3D7_0623000" 14.8574978578747 -3.05970584753261 0.751237547974803 -2.74175039983717 0.00611127608592576 0.00969458572734826
"PF3D7_1318700" 25.9618589224015 -3.05593763800636 0.854374560631391 -2.40636570041014 0.0161121269007987 0.0241379560632573
"PF3D7_0619800" 34.3167875989201 -3.05205209781067 0.735476655750573 -2.7900982060627 0.00526920561758343 0.00841960766623321
"PF3D7_1200400" 6.85400694155316 -3.05159612555856 0.938987642756026 -2.18490215647239 0.0288960213742058 0.0416554267413453
"PF3D7_0906000" 60.9649155330826 -3.0448308172824 0.863383795587003 -2.36839147055355 0.0178656211240016 0.0266015403036592
"PF3D7_0912600" 4.42027173169144 -3.04035388567345 0.948066952026726 -2.15212003889777 0.0313879012586948 0.0448939004647976
"PF3D7_1416800" 16.8455377360286 -3.03930477011023 0.876549867150885 -2.32651312439158 0.0199911931412641 0.0295063291036272
"PF3D7_1239700" 69.5047984504293 -3.03884792494896 0.887687144985506 -2.29680911396125 0.0216296614227038 0.0318177029504497
"PF3D7_1236700" 13.3537541135271 -3.03449879740551 0.885894433164443 -2.29654767119172 0.0216445867299498 0.0318289954223742
"PF3D7_0614200" 25.1061437548057 -3.02920000568846 0.765530159482865 -2.6507120334217 0.0080322292501641 0.0125558984113459
"PF3D7_0624100" 5.27452874141369 -3.02615928669874 0.833388547434738 -2.43123005821891 0.0150476565369989 0.0226592111982038
"PF3D7_1345000" 25.7799853171339 -3.02320741319717 0.805898563918748 -2.51049884412147 0.0120560716827116 0.0184132906987083
"PF3D7_1313700" 7.13800101914808 -3.02023471842103 0.95937745838514 -2.10577672089728 0.0352237518691195 0.0499894940068855
"PF3D7_1420200" 9.90329982919134 -3.01099559230962 0.785619594798553 -2.55975742665287 0.0104745247190941 0.0160873165587765
"PF3D7_0708000" 16.0708823625222 -3.00943789782412 0.8444845664715 -2.37948445431055 0.017336874268308 0.0258756678831205
"PF3D7_1463000" 20.5268375869429 -3.00297648123188 0.776602801146151 -2.57915175978735 0.0099043264245386 0.0152756927749031
"PF3D7_0926400" 37.749850730312 -3.00195350679732 0.811584249286775 -2.46672296629296 0.013635580686904 0.0206818082197566
"PF3D7_1369400" 13.4828553653016 -3.00046574857682 0.796262393864751 -2.51231976292052 0.0119940355176152 0.0183249164780266
"PF3D7_1135300" 7.52299889018574 -2.99761363421266 0.782713921372197 -2.55216315906403 0.0107056371742305 0.0164365219692468
"PF3D7_0216700.1" 12.6154469417546 -2.99725710637557 0.85519814576232 -2.33543198879976 0.019520864954524 0.0288898274402814
"PF3D7_1441300" 40.9785030767247 -2.99495966891373 0.848626058372113 -2.35081123096855 0.0187325344480572 0.027807491129621
"PF3D7_1244700" 16.1703963007766 -2.99374553820077 0.741440156039157 -2.68901747762293 0.0071662667045503 0.0112543194204865
"PF3D7_0513400" 5.05922016945713 -2.99367582296666 0.875779039903626 -2.27645985131826 0.022818500962633 0.0334321113536609
"PF3D7_0632500" 28.0713314133351 -2.99276391693445 0.891839296196687 -2.23444282555471 0.025453950535954 0.0370093698024418
"PF3D7_1418200" 4.31195303571359 -2.98773076745202 0.911853601241214 -2.17987927529849 0.0292664115471876 0.0421202271726321
"PF3D7_1316200" 4.66093899698997 -2.98586306123131 0.889850256918484 -2.23168229237611 0.0256359684002546 0.0372616806506183
"PF3D7_1144400" 6.65441857884619 -2.98543534841321 0.838899300121242 -2.36671475125354 0.0179467589842188 0.0267132944744763
"PF3D7_0632800" 9.6170928218814 -2.98398646526868 0.77319184866936 -2.56596919468701 0.0102887965279234 0.0158297496685745
"PF3D7_0401600.1" 169.0548530437 -2.98308264999847 0.689626343942097 -2.87559004585384 0.00403273101214049 0.00653904057396931
"PF3D7_0111900" 16.0612836127297 -2.98111834335091 0.805029348335045 -2.46092685620499 0.0138578614864124 0.0209827137195989
"PF3D7_0917000" 17.1022776109222 -2.98065000352866 0.803860401066485 -2.46392284145471 0.013742569157405 0.0208225055797672
"PF3D7_1100100" 19.5702524968839 -2.97963428213439 0.835438922573477 -2.36957391934332 0.0178085948434297 0.0265256241375508
"PF3D7_1024000" 14.6802245797472 -2.9776409182207 0.842581838399578 -2.34712027733363 0.0189191463922379 0.0280655310163231
"PF3D7_1449900" 12.5890870884219 -2.97724546327088 0.798514887545878 -2.47615353715904 0.0132806452267125 0.0201992771702441
"PF3D7_0420200" 7.37048637257348 -2.97021083334386 0.885463166863143 -2.22506243859196 0.0260770468500915 0.0378651827773651
"PF3D7_1213200" 7.82267703751905 -2.96821566847537 0.869258390592284 -2.2642469601407 0.0235589297787754 0.0344250451442938
"PF3D7_0717100" 14.7176844421217 -2.96303134191418 0.902321247972857 -2.17553487333287 0.029590057742872 0.0425302597541574
"PF3D7_0205800" 5.60457294879356 -2.96118944733899 0.799995759175148 -2.45149980465036 0.0142262263712068 0.0215182087481808
"PF3D7_0413700" 12.1635685826346 -2.95698672794922 0.896532982551047 -2.1828385190924 0.0290477039337867 0.0418328855274704
"PF3D7_1140200" 75.2374790017408 -2.95293024558073 0.823698491772999 -2.37092851945992 0.0177434622460454 0.0264375781209316
"PF3D7_1371900" 18.8238932104425 -2.95285772708429 0.925286632387707 -2.1105435426479 0.0348115647578137 0.0494524687323066
"PF3D7_1476800" 6.60803284360679 -2.94995859334936 0.752213004787282 -2.59229577385569 0.00953377671363259 0.0147300540286983
"PF3D7_0902400" 5.88693193372438 -2.94221178412055 0.894702807519964 -2.17078986205955 0.0299470606369301 0.0429871014242432
"PF3D7_1366800" 50.9824554701647 -2.94107340580544 0.785028493467232 -2.47261522601849 0.0134128467036009 0.020379172967305
"PF3D7_1421000" 13.2281003423656 -2.94098032799336 0.87972860877443 -2.20633989691137 0.0273602098796095 0.0395713707448502
"PF3D7_0311200" 24.2256371884677 -2.93868158829915 0.778054765893658 -2.49170324928531 0.0127132205542449 0.019383247032531
"PF3D7_1409800" 39.7122942603997 -2.93482776912048 0.910169228858423 -2.12578903765757 0.0335208292120993 0.0477579367522154
"PF3D7_0503500" 8.05761492534765 -2.93449378006327 0.880568960101243 -2.19686801115594 0.0280298740435325 0.0404998936904084
"PF3D7_0608800" 387.660715951357 -2.92849171824312 0.894452366031505 -2.15605860242668 0.0310790894837688 0.0445102028451496
"PF3D7_0211700" 10.8981979713022 -2.92788694128533 0.857184973885514 -2.24909091971883 0.0245067121442527 0.0356912016668038
"PF3D7_0711200" 8.6865627398071 -2.9232402467485 0.882238718879432 -2.1799544789774 0.029260836002558 0.0421202271726321
"PF3D7_0825000" 52.2158703902427 -2.92294288899493 0.820016072834812 -2.34500633914074 0.0190267561029403 0.0282156318973357
"PF3D7_1327600" 8.31799554401645 -2.92096103083913 0.844109256749853 -2.27572558348142 0.0228624391394947 0.033477718270403
"PF3D7_1029300" 6.56407642729955 -2.92022998679759 0.869913481316072 -2.20738042120295 0.0272874930441056 0.0394792032806154
"PF3D7_1470700" 16.3123159169029 -2.9100155402833 0.846824376850984 -2.25550372957604 0.0241017284456283 0.0351480204598984
"PF3D7_1447900" 64.1002889427756 -2.90777588880124 0.828032495718222 -2.30398673804036 0.0212233880559153 0.0312619580521718
"PF3D7_1242000" 5.94661444467875 -2.90672609859565 0.856079672034528 -2.22727645671599 0.0259288030005693 0.037674842480311
"PF3D7_1142300" 47.854709806342 -2.90306470586348 0.789431630343819 -2.41067703992889 0.0159229412715518 0.0238871319177943
"PF3D7_1337000" 20.385176964698 -2.90239325831858 0.85625039411084 -2.22177212577414 0.0262987093914836 0.0381240121947852
"PF3D7_1041300" 22.6554159827631 -2.89987827041728 0.783927377013677 -2.42353861610849 0.0153701190599487 0.0231368504601423
"PF3D7_0608600" 7.00524656487423 -2.89953807008089 0.866719512098489 -2.19164105984156 0.0284054346916406 0.0409909827096433
"PF3D7_0807100" 36.6715934777541 -2.8912041804475 0.714074655875645 -2.64846842677588 0.00808574016646505 0.012635048067953
"PF3D7_1440200" 32.9561736870066 -2.88690519882983 0.842572261646421 -2.23945800819829 0.0251261306337621 0.0365690552246766
"PF3D7_1405400" 11.6623252509786 -2.87393290587385 0.820420121280174 -2.28411378178998 0.0223648448282949 0.0328112374343611
"PF3D7_0727700" 8.86940226899397 -2.87308048460197 0.877003974453464 -2.13577194535434 0.0326980068992967 0.0466916905023778
"PF3D7_1018600" 295.281249950131 -2.85805153886652 0.746269544228506 -2.48978610106268 0.0127819995900235 0.0194813468239477
"PF3D7_0504000" 50.5595644337853 -2.85599683602634 0.823187362655786 -2.25464690084464 0.0241555010693901 0.0352147427608539
"PF3D7_1365400" 12.6233003943138 -2.85178904205359 0.808764735744954 -2.28965106935319 0.0220415520046305 0.0323585606326756
"PF3D7_0913900" 24.4160211435323 -2.85137821538262 0.790462160625398 -2.34214654110431 0.0191731851802847 0.0284135862729092
"PF3D7_1321300" 86.8028818130158 -2.84886241186073 0.726589778474935 -2.54457531145205 0.0109410715454594 0.0167745269399834
"PF3D7_1017800" 15.0261811800455 -2.84462311751993 0.757104728996035 -2.43641737645201 0.0148335577888698 0.0223828701893221
"PF3D7_1017300.1" 19.7984807679714 -2.84010308262175 0.813036835724954 -2.26324688103584 0.0236204747495506 0.0345034945526536
"PF3D7_0307700" 36.966247547234 -2.83429829627006 0.792159987647682 -2.31556544747609 0.0205820072502839 0.0303375608714322
"PF3D7_0524800" 17.1967187406423 -2.83148190514422 0.732649479441442 -2.49980646480566 0.0124261169792042 0.0189652692581458
"PF3D7_1368600" 10.1846438393698 -2.8269633179248 0.820766785123183 -2.22592257756946 0.026019367784361 0.0377939278667315
"PF3D7_1106600" 9.68995541317955 -2.81310666584385 0.839500660493398 -2.1597441802824 0.0307924789942014 0.0441285167309199
"PF3D7_1240400" 16.5589193368238 -2.81184913929478 0.815372357227497 -2.22211253942382 0.0262757010621227 0.0381032375706013
"PF3D7_1446300" 33.9804962905592 -2.80659542391807 0.726140183237884 -2.48794305234893 0.0128484304914432 0.0195758009326604
"PF3D7_1008700" 25.9241110698611 -2.80569485623275 0.846058020920856 -2.13424471086205 0.0328227545085433 0.0468393614062442
"PF3D7_1422300" 13.4796980479449 -2.80529276311603 0.747269873958304 -2.41585112156784 0.015698478602668 0.0235826272816678
"PF3D7_0904900" 30.0520390469244 -2.80113387656781 0.833563839251872 -2.16076296949774 0.0307136539150624 0.0440299230626963
"PF3D7_0806100" 15.8193593490198 -2.78553276241109 0.841063780604382 -2.1229457308553 0.0337583997212006 0.0480808086849796
"PF3D7_1313900" 19.4201013491402 -2.77848859460812 0.821321045223451 -2.16540000399509 0.0303570657530101 0.0435471661945336
"PF3D7_1430400" 18.0735899656815 -2.76341113608325 0.811452132751513 -2.17315484784516 0.0297686648063008 0.0427583348024523
"PF3D7_1017700" 8.60012644573602 -2.75503860026439 0.828772088669202 -2.11763719393897 0.0342058056728662 0.0486706716492403
"PF3D7_0103400" 61.6907110358813 -2.74910755787786 0.803494261245451 -2.17687622954104 0.0294898034283236 0.0424278266231221
"PF3D7_0937800" 7.87682430942577 -2.72689349495127 0.793703859082014 -2.17574032832418 0.0295746828451963 0.0425220800174384
"PF3D7_0514300" 17.6536672332855 -2.72523467433729 0.790062523279911 -2.18366853698496 0.0289866133324848 0.0417586020810173
"PF3D7_0319000" 16.9107362557538 -2.7239613010736 0.812449620151553 -2.12193009672651 0.0338436086224271 0.0481709191121807
"PF3D7_0621200" 186.298493713875 -2.70812474927345 0.741481443297139 -2.30366486540506 0.0212414635649201 0.0312681436479156
"PF3D7_0616100" 7.12550475657464 -2.67961625285593 0.779870679132606 -2.15371124700322 0.0312628235805494 0.044729572610685
"PF3D7_1146200" 8.46397861318785 -2.67648842660167 0.795711036605856 -2.1069060871052 0.0351257208793032 0.0498664857358618
"PF3D7_1353300" 63.6732337677152 -2.67168081802708 0.76821748666145 -2.17605150501316 0.0295514095162394 0.0425025349445814
"PF3D7_0415100" 9.4063906018145 -2.67033271801921 0.784665897235674 -2.12871838052817 0.0332775671913861 0.047457550353159
"PF3D7_0218600" 371.693612267525 -2.66605555647845 0.715708098471831 -2.32784225864677 0.0199204812295127 0.0294217400197747
"PF3D7_0512200" 23.2848491459395 -2.65935598700657 0.785578082963095 -2.11227378028127 0.0346629734184207 0.0492732652250843
"PF3D7_1231900" 9.61197865973461 -2.63262984996717 0.766938681574274 -2.12876190651372 0.0332739640737641 0.047457550353159
"PF3D7_1252800" 100.661973823215 -2.62049949597439 0.751213598445511 -2.15717540168029 0.0309920003209353 0.0443999586979533
"PF3D7_1135400" 47.5041530071054 -2.61496005634813 0.667048234961476 -2.42105438813042 0.015475561682654 0.0232875912777702
"PF3D7_0928500" 11.1150775899164 -2.57654725114395 0.715682115631695 -2.20285964495902 0.0276046426958049 0.0399117504370363
"PF3D7_0112700" 4691.18594910895 2.4025600908781 0.588766685520085 2.38220015733253 0.01720954057103 0.0257030927372085
"PF3D7_0514100" 48.1686132337409 3.08908814098751 0.945431393132431 2.20966656720154 0.0271283116829692 0.0392618380355695
